,country,subnational1,lat,lon,umd_tree_cover_density_2000__threshold,gfw_forest_carbon_gross_removals__Mg_CO2_yr-1,gfw_forest_carbon_net_flux__Mg_CO2e_yr-1,umd_tree_cover_extent_2000__ha
2560,Gabon,Nyanga,-3.0080415,10.9964746,50,5846457,-4827275,1701827
2561,Gabon,Nyanga,-3.0080415,10.9964746,75,4905119,-4147682,1550813
2562,Gabon,Ogooué-Ivindo,0.60082,12.6887911,30,12228417,-10845374,4299652
2563,Gabon,Ogooué-Ivindo,0.60082,12.6887911,50,12103143,-10744167,4277170
2564,Gabon,Ogooué-Ivindo,0.60082,12.6887911,75,11637615,-10396851,4152772
2565,Gabon,Ogooué-Lolo,-1.0002904,12.4952424,30,8240506,-6866995,2891779
2566,Gabon,Ogooué-Lolo,-1.0002904,12.4952424,50,8192636,-6832351,2885119
2567,Gabon,Ogooué-Lolo,-1.0002904,12.4952424,75,8081983,-6784775,2866338
2568,Gabon,Ogooué-Maritime,-1.4958157,9.5060896,30,7207165,-6450226,2006855
2569,Gabon,Ogooué-Maritime,-1.4958157,9.5060896,50,6991032,-6252391,1973977
2570,Gabon,Ogooué-Maritime,-1.4958157,9.5060896,75,6222132,-5577302,1822580
2571,Gabon,Wouleu-Ntem,,,30,11047065,-8877025,3742512
2572,Gabon,Wouleu-Ntem,,,50,10998109,-8853405,3734204
2573,Gabon,Wouleu-Ntem,,,75,10541795,-8609410,3614614
2574,Gambia,Banjul,13.4410165,-16.5627509,30,512,-504,221
2575,Gambia,Banjul,13.4410165,-16.5627509,50,60,-52,1
2576,Gambia,Banjul,13.4410165,-16.5627509,75,58,-52,0
2577,Gambia,Lower River,13.3978304,-15.7263312,30,7166,-6633,39
2578,Gambia,Lower River,13.3978304,-15.7263312,50,7089,-6556,0
2579,Gambia,Lower River,13.3978304,-15.7263312,75,7089,-6556,0
2580,Gambia,Maccarthy Island,13.5400123,-14.7748191,30,19225,-18673,4
2581,Gambia,Maccarthy Island,13.5400123,-14.7748191,50,19222,-18687,3
2582,Gambia,Maccarthy Island,13.5400123,-14.7748191,75,19220,-18694,0
2583,Gambia,North Bank,13.4731283,-16.1334361,30,13425,-12139,831
2584,Gambia,North Bank,13.4731283,-16.1334361,50,11788,-11065,3
2585,Gambia,North Bank,13.4731283,-16.1334361,75,11786,-11110,0
2586,Gambia,Upper River,13.4049977,-14.1495576,30,5721,-5465,0
2587,Gambia,Upper River,13.4049977,-14.1495576,50,5721,-5465,0
2588,Gambia,Upper River,13.4049977,-14.1495576,75,5721,-5465,0
2589,Gambia,Western,13.258513,-16.4999051,30,2617653,-2077173,501198
2590,Gambia,Western,13.258513,-16.4999051,50,2080585,-1564748,406548
2591,Gambia,Western,13.258513,-16.4999051,75,1568208,-1112230,311813
2592,Gambia,Western,13.258513,-16.4999051,30,30331,-21815,3467
2593,Gambia,Western,13.258513,-16.4999051,50,14194,-12335,31
2594,Gambia,Western,13.258513,-16.4999051,75,14109,-12470,0
2595,Gambia,Western,13.258513,-16.4999051,30,8785039,1527388,1348816
2596,Gambia,Western,13.258513,-16.4999051,50,6572249,1821303,1098324
2597,Gambia,Western,13.258513,-16.4999051,75,694592,132253,55512
2598,Gambia,Western,13.258513,-16.4999051,30,20855279,-14863335,9020252
2599,Gambia,Western,13.258513,-16.4999051,50,19546014,-13615921,8622088
2600,Gambia,Western,13.258513,-16.4999051,75,16350393,-10846500,7727790
2601,Gambia,Western,13.258513,-16.4999051,30,418368,-212555,45098
2602,Gambia,Western,13.258513,-16.4999051,50,289968,-166769,26566
2603,Gambia,Western,13.258513,-16.4999051,75,155911,-136617,3421
2604,Gambia,Western,13.258513,-16.4999051,30,1466077,790529,543913
2605,Gambia,Western,13.258513,-16.4999051,50,1460326,794801,542680
2606,Gambia,Western,13.258513,-16.4999051,75,1433461,811381,536831
2607,Gambia,Western,13.258513,-16.4999051,30,3279095,-924793,1425671
2608,Gambia,Western,13.258513,-16.4999051,50,1225904,-322937,443998
2609,Gambia,Western,13.258513,-16.4999051,75,402116,-334002,1577
2610,Georgia,Abkhazia,43.1500226,41.2299786,30,2189209,-2169116,584978
2611,Georgia,Abkhazia,43.1500226,41.2299786,50,2125967,-2106377,561999
2612,Georgia,Abkhazia,43.1500226,41.2299786,75,1933755,-1916339,497220
2613,Georgia,Ajaria,41.6377912,41.6153607,30,261058,-252351,197084
2614,Georgia,Ajaria,41.6377912,41.6153607,50,244141,-235538,186064
2615,Georgia,Ajaria,41.6377912,41.6153607,75,199069,-191353,154696
2616,Georgia,Guria,41.9762527,42.1266073,30,205487,-199646,113819
2617,Georgia,Guria,41.9762527,42.1266073,50,186908,-181172,104269
2618,Georgia,Guria,41.9762527,42.1266073,75,143209,-138113,80453
2619,Georgia,Imereti,42.18756,42.9521554,30,888880,-870052,352065
2620,Georgia,Imereti,42.18756,42.9521554,50,833638,-815383,330053
2621,Georgia,Imereti,42.18756,42.9521554,75,709328,-693607,280465
2622,Georgia,Kakheti,41.8144317,45.7174977,30,1707959,-1687905,369514
2623,Georgia,Kakheti,41.8144317,45.7174977,50,1608288,-1588719,347241
2624,Georgia,Kakheti,41.8144317,45.7174977,75,1453832,-1435797,312623
2625,Georgia,Kvemo Kartli,41.5124578,44.5495369,30,367210,-354522,142782
2626,Georgia,Kvemo Kartli,41.5124578,44.5495369,50,339888,-327638,132630
2627,Georgia,Kvemo Kartli,41.5124578,44.5495369,75,268380,-258007,104692
2628,Georgia,Mtskheta-Mtianeti,42.2266944,44.7157824,30,1381017,-1371916,304755
2629,Georgia,Mtskheta-Mtianeti,42.2266944,44.7157824,50,1291727,-1283001,284962
2630,Georgia,Mtskheta-Mtianeti,42.2266944,44.7157824,75,1087142,-1079985,239727
2631,Georgia,Racha-Lechkhumi-Kvemo Svaneti,42.5763513,43.4335753,30,1554859,-1544921,333598
2632,Georgia,Racha-Lechkhumi-Kvemo Svaneti,42.5763513,43.4335753,50,1497752,-1488059,320807
2633,Georgia,Racha-Lechkhumi-Kvemo Svaneti,42.5763513,43.4335753,75,1326619,-1318235,283053
2634,Georgia,Samegrelo-Zemo Svaneti,42.6629046,42.2328587,30,1288285,-1263326,333131
2635,Georgia,Samegrelo-Zemo Svaneti,42.6629046,42.2328587,50,1211991,-1187517,306919
2636,Georgia,Samegrelo-Zemo Svaneti,42.6629046,42.2328587,75,1014940,-992830,242841
2637,Georgia,Samtskhe-Javakheti,41.5296305,43.2434208,30,300617,-245672,168329
2638,Georgia,Samtskhe-Javakheti,41.5296305,43.2434208,50,273689,-219362,153804
2639,Georgia,Samtskhe-Javakheti,41.5296305,43.2434208,75,214829,-163841,117044
2640,Georgia,Shida Kartli,42.1852843,43.9422199,30,854715,-843043,242793
2641,Georgia,Shida Kartli,42.1852843,43.9422199,50,799297,-787835,226576
2642,Georgia,Shida Kartli,42.1852843,43.9422199,75,670517,-660071,187343
2643,Georgia,Tbilisi,41.6934591,44.8014495,30,8395,-8222,1722
2644,Georgia,Tbilisi,41.6934591,44.8014495,50,5136,-5065,1010
2645,Georgia,Tbilisi,41.6934591,44.8014495,75,2614,-2606,461
2646,Germany,Baden-Württemberg,48.53775,9.041169,30,12221430,-9581603,1522276
2647,Germany,Baden-Württemberg,48.53775,9.041169,50,11591199,-8964516,1445922
2648,Germany,Baden-Württemberg,48.53775,9.041169,75,9174973,-6765172,1151861
2649,Germany,Bayern,48.9467562,11.4038717,30,20718561,-14029153,2898357
2650,Germany,Bayern,48.9467562,11.4038717,50,19708442,-13058560,2756769
2651,Germany,Bayern,48.9467562,11.4038717,75,15891471,-9708832,2232782
2652,Germany,Berlin,52.5173885,13.3951309,30,262446,-257263,31263
2653,Germany,Berlin,52.5173885,13.3951309,50,207349,-202457,24456
2654,Germany,Berlin,52.5173885,13.3951309,75,154354,-150305,17954
2655,Germany,Brandenburg,52.8455492,13.2461296,30,9574776,-8150879,1180055
2656,Germany,Brandenburg,52.8455492,13.2461296,50,8993407,-7597779,1102290
2657,Germany,Brandenburg,52.8455492,13.2461296,75,7233259,-6052459,879292
2658,Germany,Bremen,53.0758196,8.8071646,30,35219,-34260,5523
2659,Germany,Bremen,53.0758196,8.8071646,50,21054,-20199,3209
2660,Germany,Bremen,53.0758196,8.8071646,75,7551,-7129,969
2661,Germany,Hamburg,53.550341,10.000654,30,169866,-165504,20439
2662,Germany,Hamburg,53.550341,10.000654,50,108583,-104570,12820
2663,Germany,Hamburg,53.550341,10.000654,75,51755,-48922,5821
2664,Germany,Hessen,50.6080651,9.0284647,30,9029698,-5589819,980396
2665,Germany,Hessen,50.6080651,9.0284647,50,8594416,-5171482,934738
2666,Germany,Hessen,50.6080651,9.0284647,75,7157916,-3975915,780414
2667,Germany,Mecklenburg-Vorpommern,53.7735064,12.5755471,30,4667351,-4078552,571602
2668,Germany,Mecklenburg-Vorpommern,53.7735064,12.5755471,50,4415422,-3831146,536635
2669,Germany,Mecklenburg-Vorpommern,53.7735064,12.5755471,75,3200940,-2696952,378597
2670,Germany,Niedersachsen,52.8398531,9.075962,30,10293922,-7221597,1260952
2671,Germany,Niedersachsen,52.8398531,9.075962,50,9427074,-6385689,1142863
2672,Germany,Niedersachsen,52.8398531,9.075962,75,6535349,-3879355,773058
2673,Germany,Nordrhein-Westfalen,51.4789205,7.5543751,30,8573384,-1897287,1116127
2674,Germany,Nordrhein-Westfalen,51.4789205,7.5543751,50,7561871,-929794,996487
2675,Germany,Nordrhein-Westfalen,51.4789205,7.5543751,75,5902170,408446,790947
2676,Germany,Rheinland-Pfalz,49.9531599,7.310646,30,8065559,-5539204,920401
2677,Germany,Rheinland-Pfalz,49.9531599,7.310646,50,7691428,-5178061,877344
2678,Germany,Rheinland-Pfalz,49.9531599,7.310646,75,6712886,-4303254,763822
2679,Germany,Saarland,49.3841872,6.9537369,30,996211,-773932,118395
2680,Germany,Saarland,49.3841872,6.9537369,50,928637,-708100,110382
2681,Germany,Saarland,49.3841872,6.9537369,75,779719,-571726,92387
2682,Germany,Sachsen,50.9295798,13.4585052,30,4213897,-2898582,587440
2683,Germany,Sachsen,50.9295798,13.4585052,50,3872603,-2573702,540292
2684,Germany,Sachsen,50.9295798,13.4585052,75,3025358,-1852457,424219
2685,Germany,Sachsen-Anhalt,51.9280976,11.6812243,30,4013591,-2431425,504832
2686,Germany,Sachsen-Anhalt,51.9280976,11.6812243,50,3764133,-2197699,471236
2687,Germany,Sachsen-Anhalt,51.9280976,11.6812243,75,2797720,-1412088,348157
2688,Germany,Schleswig-Holstein,54.1853998,9.8220089,30,1764262,-1623977,206388
2689,Germany,Schleswig-Holstein,54.1853998,9.8220089,50,1549101,-1410871,178451
2690,Germany,Schleswig-Holstein,54.1853998,9.8220089,75,843112,-734897,92080
2691,Germany,Thüringen,50.9014721,11.0377839,30,4927872,-1846096,601574
2692,Germany,Thüringen,50.9014721,11.0377839,50,4690597,-1626512,572518
2693,Germany,Thüringen,50.9014721,11.0377839,75,3726176,-893518,456664
2694,Ghana,Ahafo,6.9096645,-2.2330123,30,3153890,-1138090,426341
2695,Ghana,Ahafo,6.9096645,-2.2330123,50,1724231,-407888,263134
2696,Ghana,Ahafo,6.9096645,-2.2330123,75,181132,1079,12364
2697,Ghana,Ashanti,6.8003319,-1.5188142,30,12812250,-2631588,1518424
2698,Ghana,Ashanti,6.8003319,-1.5188142,50,8474818,-1053670,999266
2699,Ghana,Ashanti,6.8003319,-1.5188142,75,928988,-17719,54085
2700,Ghana,Bono,10.4032142,-2.7020869,30,3699336,-1329918,415670
2701,Ghana,Bono,10.4032142,-2.7020869,50,1019631,-300050,98889
2702,Ghana,Bono,10.4032142,-2.7020869,75,393011,-145833,1550
2703,Ghana,Bono East,7.5383119,-1.940677,30,469406,-263357,104345
2704,Ghana,Bono East,7.5383119,-1.940677,50,129560,-67613,9711
2705,Ghana,Bono East,7.5383119,-1.940677,75,103688,-73280,637
2706,Ghana,Central,5.7244148,-1.3761749,30,18805,-17663,4184
2707,Ghana,Central,5.7244148,-1.3761749,50,4010,-3501,141
2708,Ghana,Central,5.7244148,-1.3761749,75,3610,-3524,5
2709,Ghana,Central,5.7244148,-1.3761749,30,1685610,-1564217,420186
2710,Ghana,Central,5.7244148,-1.3761749,50,1584548,-1465693,402314
2711,Ghana,Central,5.7244148,-1.3761749,75,1445104,-1331983,376003
2712,Ghana,Central,5.7244148,-1.3761749,30,5231700,-167875,750595
2713,Ghana,Central,5.7244148,-1.3761749,50,3357357,182991,465307
2714,Ghana,Central,5.7244148,-1.3761749,75,472347,62146,18025
2715,Ghana,Central,5.7244148,-1.3761749,30,4192611,-3765965,1160588
2716,Ghana,Central,5.7244148,-1.3761749,50,3481695,-3123775,987702
2717,Ghana,Central,5.7244148,-1.3761749,75,1327181,-1135990,448751
2718,Ghana,Central,5.7244148,-1.3761749,30,5228223,-3252554,2663684
2719,Ghana,Central,5.7244148,-1.3761749,50,5025644,-3058486,2605597
2720,Ghana,Central,5.7244148,-1.3761749,75,4594461,-2679008,2475829
2721,Ghana,Central,5.7244148,-1.3761749,30,475523,-387323,65704
2722,Ghana,Central,5.7244148,-1.3761749,50,308279,-232094,43880
2723,Ghana,Central,5.7244148,-1.3761749,75,156982,-105925,21650
2724,Ghana,Central,5.7244148,-1.3761749,30,264593,-171759,60108
2725,Ghana,Central,5.7244148,-1.3761749,50,260254,-167703,59328
2726,Ghana,Central,5.7244148,-1.3761749,75,247011,-156760,56855
2727,Ghana,Central,5.7244148,-1.3761749,30,5540593,-900420,2086299
2728,Ghana,Central,5.7244148,-1.3761749,50,849445,-208603,169780
2729,Ghana,Central,5.7244148,-1.3761749,75,452214,-274285,453
2730,Ghana,Eastern,6.446877,-0.3770964,30,502730,-434329,95132
2731,Ghana,Eastern,6.446877,-0.3770964,50,481493,-414275,91269
2732,Ghana,Eastern,6.446877,-0.3770964,75,429907,-370325,81525
2733,Ghana,Eastern,6.446877,-0.3770964,30,8697015,-2359920,974459
2734,Ghana,Eastern,6.446877,-0.3770964,50,4656505,-998463,537965
2735,Ghana,Eastern,6.446877,-0.3770964,75,601602,-119994,28736
2736,Ghana,Eastern,6.446877,-0.3770964,30,5956381,5616691,1457229
2737,Ghana,Eastern,6.446877,-0.3770964,50,5339928,5733721,1280878
2738,Ghana,Eastern,6.446877,-0.3770964,75,600492,908936,166813
2739,Ghana,Eastern,6.446877,-0.3770964,30,3139198,-2149401,882747
2740,Ghana,Eastern,6.446877,-0.3770964,50,179468,-90195,33154
2741,Ghana,Eastern,6.446877,-0.3770964,75,71683,-55363,147
2742,Ghana,Greater Accra,5.8101532,0.0995242,30,51493,-3177,7727
2743,Ghana,Greater Accra,5.8101532,0.0995242,50,25429,-10913,1110
2744,Ghana,Greater Accra,5.8101532,0.0995242,75,22713,-16075,24
2745,Ghana,North East,10.5279933,-0.3698625,30,10785,-9963,69
2746,Ghana,North East,10.5279933,-0.3698625,50,10736,-10386,24
2747,Ghana,North East,10.5279933,-0.3698625,75,10720,-10635,1
2748,Ghana,Northern,9.6600005,-0.3943799,30,2880987,-2403151,540047
2749,Ghana,Northern,9.6600005,-0.3943799,50,2630046,-2177470,495215
2750,Ghana,Northern,9.6600005,-0.3943799,75,2378032,-1962428,446362
2751,Ghana,Northern,9.6600005,-0.3943799,30,32471,-27639,407
2752,Ghana,Northern,9.6600005,-0.3943799,50,32223,-30825,53
2753,Ghana,Northern,9.6600005,-0.3943799,75,32191,-31269,3
2754,Ghana,Northern,9.6600005,-0.3943799,30,11021657,2876332,2434926
2755,Ghana,Northern,9.6600005,-0.3943799,50,5200724,2981469,1014675
2756,Ghana,Northern,9.6600005,-0.3943799,75,1373152,-461750,41492
2757,Ghana,Northern,9.6600005,-0.3943799,30,0,0,0
2758,Ghana,Northern,9.6600005,-0.3943799,50,0,0,0
2759,Ghana,Northern,9.6600005,-0.3943799,75,0,0,0
2760,Ghana,Northern,9.6600005,-0.3943799,30,6910550,-2911191,3283320
2761,Ghana,Northern,9.6600005,-0.3943799,50,1844192,-764932,711402
2762,Ghana,Northern,9.6600005,-0.3943799,75,514879,-224588,2161
2763,Ghana,Oti,6.6878582,-1.6148034,30,2089976,-1321884,282796
2764,Ghana,Oti,6.6878582,-1.6148034,50,1022151,-660019,121321
2765,Ghana,Oti,6.6878582,-1.6148034,75,93291,-67716,238
2766,Ghana,Savannah,9.1400654,-1.7111234,30,174402,-153568,3806
2767,Ghana,Savannah,9.1400654,-1.7111234,50,168847,-161341,111
2768,Ghana,Savannah,9.1400654,-1.7111234,75,168800,-162443,4
2769,Ghana,Upper East,10.7245907,-0.8196591,30,10071,-9711,9
2770,Ghana,Upper East,10.7245907,-0.8196591,50,10060,-9745,5
2771,Ghana,Upper East,10.7245907,-0.8196591,75,10055,-9795,0
2772,Ghana,Upper West,10.3669525,-2.0921426,30,47191,-45439,63
2773,Ghana,Upper West,10.3669525,-2.0921426,50,47160,-46183,2
2774,Ghana,Upper West,10.3669525,-2.0921426,75,47159,-46214,0
2775,Ghana,Volta,6.5348624,0.4556055,30,1606701,-958850,165688
2776,Ghana,Volta,6.5348624,0.4556055,50,656672,-427781,52822
2777,Ghana,Volta,6.5348624,0.4556055,75,201566,-156287,152
2778,Ghana,Western,5.4261241,-2.1286574,30,2617653,-2077173,501198
2779,Ghana,Western,5.4261241,-2.1286574,50,2080585,-1564748,406548
2780,Ghana,Western,5.4261241,-2.1286574,75,1568208,-1112230,311813
2781,Ghana,Western,5.4261241,-2.1286574,30,30331,-21815,3467
2782,Ghana,Western,5.4261241,-2.1286574,50,14194,-12335,31
2783,Ghana,Western,5.4261241,-2.1286574,75,14109,-12470,0
2784,Ghana,Western,5.4261241,-2.1286574,30,8785039,1527388,1348816
2785,Ghana,Western,5.4261241,-2.1286574,50,6572249,1821303,1098324
2786,Ghana,Western,5.4261241,-2.1286574,75,694592,132253,55512
2787,Ghana,Western,5.4261241,-2.1286574,30,20855279,-14863335,9020252
2788,Ghana,Western,5.4261241,-2.1286574,50,19546014,-13615921,8622088
2789,Ghana,Western,5.4261241,-2.1286574,75,16350393,-10846500,7727790
2790,Ghana,Western,5.4261241,-2.1286574,30,418368,-212555,45098
2791,Ghana,Western,5.4261241,-2.1286574,50,289968,-166769,26566
2792,Ghana,Western,5.4261241,-2.1286574,75,155911,-136617,3421
2793,Ghana,Western,5.4261241,-2.1286574,30,1466077,790529,543913
2794,Ghana,Western,5.4261241,-2.1286574,50,1460326,794801,542680
2795,Ghana,Western,5.4261241,-2.1286574,75,1433461,811381,536831
2796,Ghana,Western,5.4261241,-2.1286574,30,3279095,-924793,1425671
2797,Ghana,Western,5.4261241,-2.1286574,50,1225904,-322937,443998
2798,Ghana,Western,5.4261241,-2.1286574,75,402116,-334002,1577
2799,Ghana,Western North,6.4544387,-2.3180846,30,6780796,-2767336,969670
2800,Ghana,Western North,6.4544387,-2.3180846,50,3533188,-1026985,611537
2801,Ghana,Western North,6.4544387,-2.3180846,75,261342,15183,36093
2802,Greece,Aegean,37.1501031,25.4550768,30,890309,-745644,137628
2803,Greece,Aegean,37.1501031,25.4550768,50,575223,-469615,87769
2804,Greece,Aegean,37.1501031,25.4550768,75,306333,-242082,46952
2805,Greece,Athos,40.1584206,24.3272583,30,162221,-118661,26329
2806,Greece,Athos,40.1584206,24.3272583,50,149692,-111034,23981
2807,Greece,Athos,40.1584206,24.3272583,75,131791,-98991,20831
2808,Greece,Attica,37.87213,23.7975272,30,436398,-264452,67638
2809,Greece,Attica,37.87213,23.7975272,50,291763,-168645,44477
2810,Greece,Attica,37.87213,23.7975272,75,160958,-88459,23551
2811,Greece,Crete,35.3084952,24.4633423,30,514882,-468741,72198
2812,Greece,Crete,35.3084952,24.4633423,50,324075,-288734,45209
2813,Greece,Crete,35.3084952,24.4633423,75,167920,-149720,22787
2814,Greece,Epirus and Western Macedonia,39.9330862,21.1192873,30,4352791,-4117838,637475
2815,Greece,Epirus and Western Macedonia,39.9330862,21.1192873,50,3727606,-3510445,539164
2816,Greece,Epirus and Western Macedonia,39.9330862,21.1192873,75,2788097,-2615934,394396
2817,Greece,Macedonia and Thrace,40.7898922,23.0836626,30,6413735,-5767050,975481
2818,Greece,Macedonia and Thrace,40.7898922,23.0836626,50,5715716,-5131182,853900
2819,Greece,Macedonia and Thrace,40.7898922,23.0836626,75,4526247,-4072293,653910
2820,Greece,"Peloponnese, Western Greece",38.2187045,21.7478949,30,4646581,-3916445,847427
2821,Greece,"Peloponnese, Western Greece",38.2187045,21.7478949,50,3356617,-2729967,619448
2822,Greece,"Peloponnese, Western Greece",38.2187045,21.7478949,75,2038576,-1597939,383095
2823,Greece,Thessaly and Central Greece,39.0247815,22.4392143,30,5300146,-4751548,908430
2824,Greece,Thessaly and Central Greece,39.0247815,22.4392143,50,4361656,-3888223,746636
2825,Greece,Thessaly and Central Greece,39.0247815,22.4392143,75,3343082,-2992682,570180
2826,Guadeloupe,Basse-Terre,16.0000778,-61.7333373,30,229195,-212195,62819
2827,Guadeloupe,Basse-Terre,16.0000778,-61.7333373,50,220158,-203852,60849
2828,Guadeloupe,Basse-Terre,16.0000778,-61.7333373,75,201507,-187364,56501
2829,Guadeloupe,Pointe-à-Pitre,16.2408636,-61.5334077,30,149618,-117575,31937
2830,Guadeloupe,Pointe-à-Pitre,16.2408636,-61.5334077,50,139449,-108455,29326
2831,Guadeloupe,Pointe-à-Pitre,16.2408636,-61.5334077,75,124404,-96875,25284
2832,Guatemala,Alta Verapaz,15.5949705,-90.0918031,30,3617996,2742550,921729
2833,Guatemala,Alta Verapaz,15.5949705,-90.0918031,50,3391600,2879255,879116
2834,Guatemala,Alta Verapaz,15.5949705,-90.0918031,75,2695821,3043360,739248
2835,Guatemala,Baja Verapaz,15.1170798,-90.4109616,30,832780,-414102,190984
2836,Guatemala,Baja Verapaz,15.1170798,-90.4109616,50,663392,-271339,157989
2837,Guatemala,Baja Verapaz,15.1170798,-90.4109616,75,445933,-109852,114724
2838,Guatemala,Chimaltenango,14.6539748,-90.9272741,30,505025,-206291,131224
2839,Guatemala,Chimaltenango,14.6539748,-90.9272741,50,450018,-159924,118354
2840,Guatemala,Chimaltenango,14.6539748,-90.9272741,75,359261,-95518,97155
2841,Guatemala,Chiquimula,14.6891037,-89.3960023,30,623184,-482747,115162
2842,Guatemala,Chiquimula,14.6891037,-89.3960023,50,447112,-321332,83414
2843,Guatemala,Chiquimula,14.6891037,-89.3960023,75,260657,-168140,49490
2844,Guatemala,El Progreso,14.9100436,-90.0682728,30,374391,-279642,83642
2845,Guatemala,El Progreso,14.9100436,-90.0682728,50,263273,-181907,55485
2846,Guatemala,El Progreso,14.9100436,-90.0682728,75,165567,-102596,32838
2847,Guatemala,Escuintla,14.1921288,-91.0263791,30,1018926,-711990,159518
2848,Guatemala,Escuintla,14.1921288,-91.0263791,50,759733,-471903,108592
2849,Guatemala,Escuintla,14.1921288,-91.0263791,75,562526,-316945,69503
2850,Guatemala,Guatemala,15.5855545,-90.345759,30,608940,-327755,119768
2851,Guatemala,Guatemala,15.5855545,-90.345759,50,492459,-230339,95257
2852,Guatemala,Guatemala,15.5855545,-90.345759,75,341337,-118883,64814
2853,Guatemala,Huehuetenango,15.606418,-91.6442217,30,2025678,-929184,518578
2854,Guatemala,Huehuetenango,15.606418,-91.6442217,50,1784359,-723643,463326
2855,Guatemala,Huehuetenango,15.606418,-91.6442217,75,1434462,-448476,383281
2856,Guatemala,Izabal,15.5700584,-88.9829247,30,2557173,1967925,655307
2857,Guatemala,Izabal,15.5700584,-88.9829247,50,2352986,2107354,616313
2858,Guatemala,Izabal,15.5700584,-88.9829247,75,2005841,2262041,549225
2859,Guatemala,Jalapa,14.6507936,-89.9390853,30,485925,-348908,88937
